Review_ID,Review,Sentiment,Product_Category,Rating
354,I am disappointed with this product. The quality is very poor. Customer support did not help much.,Negative,Home Appliances,1
355,Poor experience. The item was faulty and difficult to use. Customer support did not help much.,Negative,Clothing,2
356,Great product for the price. Very useful and easy to use. The delivery was also good.,Positive,Mobile Accessories,4
357,I would not recommend this product to anyone. I would not purchase it again.,Negative,Electronics,2
358,I absolutely love this product. The quality is excellent and it works perfectly. I would purchase it again.,Positive,Books,4
359,The product arrived damaged and did not work properly. Customer support did not help much.,Negative,Furniture,1
360,It is an average product. Nothing particularly impressive. Delivery was normal.,Neutral,Furniture,3
361,I expected much better quality. This was a disappointing purchase. I would not purchase it again.,Negative,Sports,2
362,Waste of money. The product did not meet my expectations. The delivery was also disappointing.,Negative,Beauty,2
363,"It is a decent purchase, but I expected slightly more. I may consider other options next time.",Neutral,Electronics,3
364,Great product for the price. Very useful and easy to use. It is worth the price.,Positive,Books,5
365,Excellent quality and amazing performance. Highly recommended. I would purchase it again.,Positive,Beauty,5
366,Works really well and looks great. Good value for money. The delivery was also good.,Positive,Shoes,4
367,"Overall, the experience was okay. The experience was acceptable.",Neutral,Home Appliances,3
368,"The features are useful, although the performance is average. It could be improved.",Neutral,Shoes,3
369,"The features are useful, although the performance is average. It is suitable for basic use.",Neutral,Clothing,2
370,The performance is poor and the product feels cheaply made. Customer support did not help much.,Negative,Furniture,1
371,This product exceeded my expectations. I would definitely buy it again. I am very satisfied.,Positive,Furniture,5
372,"The product is comfortable, reliable, and worth the money. I would purchase it again.",Positive,Home Appliances,4
373,"Overall, the experience was okay. The experience was acceptable.",Neutral,Furniture,3
374,"The features are useful, although the performance is average. Delivery was normal.",Neutral,Mobile Accessories,2
375,Great product for the price. Very useful and easy to use. I would purchase it again.,Positive,Clothing,4
376,It is an average product. Nothing particularly impressive. It is suitable for basic use.,Neutral,Sports,3
377,The product is neither very good nor very bad. It could be improved.,Neutral,Shoes,2
378,"Overall, the experience was okay. It is suitable for basic use.",Neutral,Mobile Accessories,3
379,The product arrived quickly and was exactly as described. It is worth the price.,Positive,Home Appliances,5
380,The product is neither very good nor very bad. Delivery was normal.,Neutral,Shoes,3
381,Great product for the price. Very useful and easy to use. The delivery was also good.,Positive,Shoes,4
382,The product stopped working after a few days. Not recommended. I would not purchase it again.,Negative,Electronics,1
383,The product arrived quickly and was exactly as described. Highly recommended.,Positive,Kitchen,5
384,I absolutely love this product. The quality is excellent and it works perfectly. I am very satisfied.,Positive,Furniture,5
385,Great product for the price. Very useful and easy to use. Highly recommended.,Positive,Books,4
386,The performance is poor and the product feels cheaply made. It needs major improvement.,Negative,Mobile Accessories,1
387,"Overall, the experience was okay. It could be improved.",Neutral,Mobile Accessories,2
388,Excellent quality and amazing performance. Highly recommended. I am very satisfied.,Positive,Home Appliances,4
389,Works really well and looks great. Good value for money. I am very satisfied.,Positive,Electronics,5
390,"Overall, the experience was okay. The experience was acceptable.",Neutral,Shoes,3
391,Very bad quality and definitely not worth the money. Customer support did not help much.,Negative,Clothing,1
392,The quality is acceptable for the price. It could be improved.,Neutral,Furniture,2
393,"Overall, the experience was okay. It is suitable for basic use.",Neutral,Books,3
394,"The features are useful, although the performance is average. It is suitable for basic use.",Neutral,Books,3
395,The product has several problems and does not work as advertised. It needs major improvement.,Negative,Kitchen,1
396,"It is a decent purchase, but I expected slightly more. It is suitable for basic use.",Neutral,Clothing,3
397,I absolutely love this product. The quality is excellent and it works perfectly. It is worth the price.,Positive,Beauty,4
398,Very happy with my purchase. The product feels durable and reliable. Highly recommended.,Positive,Clothing,4
399,Excellent quality and amazing performance. Highly recommended. It is worth the price.,Positive,Shoes,5
400,I expected much better quality. This was a disappointing purchase. It needs major improvement.,Negative,Electronics,1
401,This product exceeded my expectations. I would definitely buy it again. I am very satisfied.,Positive,Mobile Accessories,5
402,Very bad quality and definitely not worth the money. The delivery was also disappointing.,Negative,Beauty,2
403,The product matches the description and is fairly average. Delivery was normal.,Neutral,Shoes,3
404,The product stopped working after a few days. Not recommended. I would not purchase it again.,Negative,Kitchen,1
405,The performance is poor and the product feels cheaply made. The delivery was also disappointing.,Negative,Shoes,1
